-1.666666666666669627e-01,1.666666666666665186e-01
-1.650000000000000355e-01,1.662576297367295008e-01
-1.633374237026328224e-01,1.658525277156807920e-01
-1.616788984254760031e-01,1.654513554373204243e-01
-1.600243848711029315e-01,1.650541077522117706e-01
-1.583738437935804377e-01,1.646607795297576615e-01
-1.567272359982831986e-01,1.642713656606608341e-01
-1.550845223416765783e-01,1.638858610596142518e-01
-1.534456637310803728e-01,1.635042606684416477e-01
-1.518106211243956949e-01,1.631265594598570179e-01
-1.501793555297972205e-01,1.627527524414212889e-01
-1.485518280053832463e-01,1.623829378761165176e-01
-1.469279986266220916e-01,1.620170109728296115e-01
-1.453078285168936112e-01,1.616549668090601077e-01
-1.436912788488031723e-01,1.612968004892050555e-01
-1.420783108439112041e-01,1.609425071459943402e-01
-1.404688857724512019e-01,1.605920819381364550e-01
-1.388629649530694898e-01,1.602455200500021992e-01
-1.372605097525694262e-01,1.599028166918064486e-01
-1.356614815856516110e-01,1.595639670993159731e-01
-1.340658419146585345e-01,1.592289665326535597e-01
-1.324735522493316608e-01,1.588978102730910780e-01
-1.308845741466009294e-01,1.585704936146644373e-01
-1.292988692104541926e-01,1.582470118237514767e-01
-1.277163990922169923e-01,1.579273601917570991e-01
-1.261371254902994288e-01,1.576115339243711055e-01
-1.245610101510554735e-01,1.572995276051249169e-01
-1.229880148750042146e-01,1.569913257336858770e-01
-1.214181016176674177e-01,1.566869275184914201e-01
-1.198512323424827386e-01,1.563863774901156634e-01
-1.182873685675813746e-01,1.560897860574793350e-01
-1.167264707070065910e-01,1.557968389976371881e-01
-1.151685023170303523e-01,1.555077035426258025e-01
-1.136134252816041190e-01,1.552220479024127853e-01
-1.120612048025799723e-01,1.549406708548065892e-01
-1.105117980940315547e-01,1.546631009432116732e-01
-1.089651670845994680e-01,1.543892872393573534e-01
-1.074212742122062636e-01,1.541192248341402282e-01
-1.058800819638645585e-01,1.538529091313397545e-01
-1.043415528725510910e-01,1.535903358824522724e-01
-1.028056495137268378e-01,1.533316285945369728e-01
-1.012723332277811750e-01,1.530766373569511785e-01
-9.974156685421187163e-02,1.528253595777352980e-01
-9.821331325843463134e-02,1.525777906586583132e-01
-9.668753535184793080e-02,1.523339278306390376e-01
-9.516419607354142940e-02,1.520937717606346828e-01
-9.364325835593501068e-02,1.518573237925729680e-01
-9.212468511800953053e-02,1.516245858104028899e-01
-9.060843925990536007e-02,1.513955600632055365e-01
-8.909448365927330471e-02,1.511698168805991893e-01
-8.758278549046716321e-02,1.509479429736872158e-01
-8.607330606073038126e-02,1.507299029686645642e-01
-8.456600703104388828e-02,1.505156666079855432e-01
-8.306085036496391183e-02,1.503052074775531322e-01
-8.155779829018827698e-02,1.500985021096478689e-01
-8.005681326909197537e-02,1.498955293651519083e-01
-7.855785797544045934e-02,1.496962691020093661e-01
-7.706089528442028325e-02,1.495006992632439136e-01
-7.556588829178778610e-02,1.493088215865967516e-01
-7.407280007592209614e-02,1.491206360093609851e-01
-7.258159371582850738e-02,1.489361415974872760e-01
-7.109223229985328629e-02,1.487555891429677701e-01
-6.960467640842393777e-02,1.485786274983477429e-01
-6.811889013344041288e-02,1.484052623505132673e-01
-6.663483750993526300e-02,1.482355092509252126e-01
-6.515248241742588320e-02,1.480693928875717880e-01
-6.367178848855026274e-02,1.479069403520197890e-01
-6.219271908503021251e-02,1.477481685411328460e-01
-6.071523739961870447e-02,1.475930823075927156e-01
-5.923930657654263854e-02,1.474416631770762431e-01
-5.776488994477180228e-02,1.472939071369937236e-01
-5.629195087340210790e-02,1.471498114105129207e-01
-5.482045275929703365e-02,1.470093740927186365e-01
-5.335035901836970851e-02,1.468725920776633442e-01
-5.188163309759330488e-02,1.467394625619430071e-01
-5.041423847197368246e-02,1.466099826849107390e-01
-4.894813864512448376e-02,1.464839880191879939e-01
-4.748329876493251334e-02,1.463617137521347478e-01
-4.601968162741121304e-02,1.462431865629721384e-01
-4.455724976178165875e-02,1.461283527080443900e-01
-4.309596623470124399e-02,1.460171538683042447e-01
-4.163579469601819127e-02,1.459095730262807977e-01
-4.017669896575526423e-02,1.458056056380954979e-01
-3.871864290937443442e-02,1.457052757369519669e-01
-3.726159015200503077e-02,1.456085796095920315e-01
-3.580550435590890146e-02,1.455155047048806716e-01
-3.435034930885993987e-02,1.454260363794608601e-01
-3.289608894506557135e-02,1.453401642558732887e-01
-3.144268730250665556e-02,1.452578842588851116e-01
-2.999010845991811891e-02,1.451791989070269073e-01
-2.853831647084748013e-02,1.451041169588253854e-01
-2.708727530125942806e-02,1.450326525761426733e-01
-2.563694877549815843e-02,1.449648246340363711e-01
-2.418730052915751827e-02,1.449006545104164767e-01
-2.273829398405347035e-02,1.448401585357221855e-01
-2.128989239869616412e-02,1.447833413046641926e-01
-1.984205898564939119e-02,1.447301797875749918e-01
-1.839475718777361379e-02,1.446806281715403153e-01
-1.694795090605838439e-02,1.446346623413316823e-01
-1.550160428264524271e-02,1.445923096241268357e-01
