-6.666666666666669627e-01,6.666666666666665186e-01
-6.600000000000001421e-01,6.568461630028656906e-01
-6.534315383699711433e-01,6.477194544464105475e-01
-6.469543438255072054e-01,6.392179941955704603e-01
-6.405621638835512499e-01,6.312786422589609092e-01
-6.342493774609616608e-01,6.238435048829140683e-01
-6.280109424121329553e-01,6.168597401298391292e-01
-6.218423450108341299e-01,6.102793315030765608e-01
-6.157395516958037440e-01,6.040588341050031618e-01
-6.096989633547535981e-01,5.981590993283130153e-01
-6.037173723614706056e-01,5.925349394911488821e-01
-5.977920229665589780e-01,5.871475950007956079e-01
-5.919205470165511684e-01,5.819734778046430357e-01
-5.861008122385045205e-01,5.769914060203845674e-01
-5.803308981783006359e-01,5.721823945789621391e-01
-5.746090742325113965e-01,5.675294567687325653e-01
-5.689337796648237244e-01,5.630174176125083418e-01
-5.633036054886986221e-01,5.586327395995094314e-01
-5.577172780927037721e-01,5.543633610394734790e-01
-5.521736444823091006e-01,5.501985469650663152e-01
-5.466716590126581288e-01,5.461287523235532904e-01
-5.412103714894227480e-01,5.421454970330384926e-01
-5.357889165190923286e-01,5.382412523552395633e-01
-5.304065039955396799e-01,5.344093379353831441e-01
-5.250624106161860816e-01,5.306438288221986266e-01
-5.197559723279638888e-01,5.269394717321170818e-01
-5.144865776106430921e-01,5.232916098596275267e-01
-5.092536615120466514e-01,5.196961155131682997e-01
-5.040567003569149662e-01,5.161493298911505878e-01
-4.988952070580032760e-01,5.126480093335332722e-01
-4.937687269646682253e-01,5.091892774424575663e-01
-4.886768341902434365e-01,5.057705824901145286e-01
-4.836191283653423767e-01,5.023896595821105704e-01
-4.785952317695212344e-01,4.990444970862547569e-01
-4.736047867986585835e-01,4.957333068780908070e-01
-4.686474537298779275e-01,4.924544979948640711e-01
-4.637229087499292746e-01,4.892066533277157347e-01
-4.588308422166518241e-01,4.859885090179607570e-01
-4.539709571264722854e-01,4.827989362566602605e-01
-4.491429677639056095e-01,4.796369252174880193e-01
-4.443465985117307504e-01,4.765015708811081163e-01
-4.395815828029197014e-01,4.733920605350059874e-01
-4.348476621975696510e-01,4.703076627560600076e-01
-4.301445855700092302e-01,4.672477177042463903e-01
-4.254721083929666747e-01,4.642116285748852378e-01
-4.208299921072180538e-01,4.611988540739173081e-01
-4.162180035664788669e-01,4.582089017960119803e-01
-4.116359145485186666e-01,4.552413223989919544e-01
-4.070835013245286405e-01,4.522957044802789484e-01
-4.025605442797259848e-01,4.493716700719455059e-01
-3.980668275790062438e-01,4.464688706806423379e-01
-3.936021388721999692e-01,4.435869838072699634e-01
-3.891662690341273212e-01,4.407257098888987534e-01
-3.847590119352384264e-01,4.378847696122087907e-01
-3.803801642391162474e-01,4.350639015537057230e-01
-3.760295252235792418e-01,4.322628601072757148e-01
-3.717068966225065552e-01,4.294814136644052316e-01
-3.674120824858624346e-01,4.267193430162302681e-01
-3.631448890556998599e-01,4.239764399508061943e-01
-3.589051246561920649e-01,4.212525060216671946e-01
-3.546925995959750999e-01,4.185473514668614503e-01
-3.505071260813066303e-01,4.158607942601141860e-01
-3.463485181387055967e-01,4.131926592779809893e-01
-3.422165915459256524e-01,4.105427775688062497e-01
-3.381111637702374217e-01,4.079109857110181925e-01
-3.340320539131274025e-01,4.052971252498062671e-01
-3.299790826606292526e-01,4.027010422025615322e-01
-3.259520722386035629e-01,4.001225866246597707e-01
-3.219508463723572689e-01,3.975616122279846953e-01
-3.179752302500773453e-01,3.950179760459859302e-01
-3.140250504896173744e-01,3.924915381393276337e-01
-3.101001351082239843e-01,3.899821613371705631e-01
-3.062003134948523275e-01,3.874897110096841013e-01
-3.023254163847557408e-01,3.850140548679266694e-01
-2.984752758360764702e-01,3.825550627877072341e-01
-2.946497252081989870e-01,3.801126066544586735e-01
-2.908485991416545069e-01,3.776865602265205846e-01
-2.870717335393893066e-01,3.752767990145544075e-01
-2.833189655492436287e-01,3.728832001751030689e-01
-2.795901335474928473e-01,3.705056424161657924e-01
-2.758850771233314347e-01,3.681440059137182086e-01
-2.722036370641940373e-01,3.657981722386748347e-01
-2.685456553418070769e-01,3.634680242910353076e-01
-2.649109750988971612e-01,3.611534462416641222e-01
-2.612994406364803623e-01,3.588543234804410509e-01
-2.577108974016759646e-01,3.565705425699923214e-01
-2.541451919759758482e-01,3.543019912043100517e-01
-2.506021720639326489e-01,3.520485581716553680e-01
-2.470816864822165115e-01,3.498101333212158548e-01
-2.435835851490040227e-01,3.475866075330131255e-01
-2.401077190736740086e-01,3.453778726909051411e-01
-2.366539403467649016e-01,3.431838216577854928e-01
-2.332221021301870145e-01,3.410043482522079339e-01
-2.298120586476648519e-01,3.388393472271524209e-01
-2.264236651753934737e-01,3.366887142517899778e-01
-2.230567780328756022e-01,3.345523458936878747e-01
-2.197112545739385858e-01,3.324301396372497663e-01
-2.163869531775661770e-01,3.303219937914791404e-01
-2.130837332396513517e-01,3.282278075375544280e-01
-2.098014551642757297e-01,3.261474808992185781e-01
