7.110822802812476195e-02,-1.892707949505286980e+00,6.106759102909222747e+00
8.232998311700351346e-02,-1.894708561515266565e+00,6.103613449803478197e+00
9.354176907764798210e-02,-1.896743806118769804e+00,6.100483170577881253e+00
1.047434815419509002e-01,-1.898813462757413806e+00,6.097368294012904144e+00
1.159350327996488822e-01,-1.900917313195419123e+00,6.094268846841558229e+00
1.271163502232551257e-01,-1.903055141446320375e+00,6.091184854636777501e+00
1.382873213521545464e-01,-1.905226723293226510e+00,6.088116352514521878e+00
1.494478292127998098e-01,-1.907431832637431324e+00,6.085063378021700942e+00
1.605978026688594518e-01,-1.909670251512382233e+00,6.082025961461455132e+00
1.717371499129510259e-01,-1.911941757177175072e+00,6.079004138893325582e+00
1.828657801183021236e-01,-1.914246126261541781e+00,6.075997947918510000e+00
1.939836036441931477e-01,-1.916583134793991672e+00,6.073007427669351088e+00
2.050905321200729992e-01,-1.918952558207489112e+00,6.070032618818995473e+00
2.161864784418379426e-01,-1.921354171327374516e+00,6.067073563603147868e+00
2.272713567188017203e-01,-1.923787748348199989e+00,6.064130305846407332e+00
2.383450822066451313e-01,-1.926253062806367877e+00,6.061202890987263281e+00
2.494075712552387969e-01,-1.928749887554862097e+00,6.058291366097575015e+00
2.604587412979260663e-01,-1.931277994746502191e+00,6.055395779893261832e+00
2.714985109066178071e-01,-1.933837155832238031e+00,6.052516182733613803e+00
2.825267999406809727e-01,-1.936427141582389932e+00,6.049652626606292216e+00
2.935435297035499658e-01,-1.939047722112218430e+00,6.046805165110924030e+00
3.045486231750638706e-01,-1.941698666928333372e+00,6.043973853431324095e+00
3.155420051466836795e-01,-1.944379744955254230e+00,6.041158748319326754e+00
3.265236021534884681e-01,-1.947090724514008553e+00,6.038359908102433948e+00
3.374933437544417880e-01,-1.949831373636464971e+00,6.035577392298247190e+00
3.484511650591242682e-01,-1.952601460718191628e+00,6.032811261947057524e+00
3.593969966168418240e-01,-1.955400751972522055e+00,6.030061580233907037e+00
3.703307612671467020e-01,-1.958229010529368486e+00,6.027328413097039927e+00
3.812523763862958881e-01,-1.961085996893334737e+00,6.024611828904708588e+00
3.921617684969776474e-01,-1.963971472709504118e+00,6.021911896523685748e+00
4.030588862784409421e-01,-1.966885204336221049e+00,6.019228683680616143e+00
4.139436979048047860e-01,-1.969826962387681402e+00,6.016562260851396893e+00
4.248161931176016037e-01,-1.972796522483243997e+00,6.013912844307276018e+00
4.356760394367713007e-01,-1.975793568902779018e+00,6.011280297558246666e+00
4.465233873421873279e-01,-1.978817919536366210e+00,6.008664715655927857e+00
4.573581720681726970e-01,-1.981869332009517315e+00,6.006066200497940599e+00
4.681802973403314527e-01,-1.984947553423883626e+00,6.003484854948791138e+00
4.789897322668643653e-01,-1.988052347818243915e+00,6.000920755889469049e+00
4.897864067626394036e-01,-1.991183466868430285e+00,5.998373987140505292e+00
5.005702690007358679e-01,-1.994340666185171695e+00,5.995844630991266300e+00
5.113412738311745587e-01,-1.997523702106034138e+00,5.993332771364290323e+00
5.220993922905183826e-01,-2.000732334580042515e+00,5.990838491267489019e+00
5.328444864769180667e-01,-2.003966289689663949e+00,5.988361880297962792e+00
5.435765678916545385e-01,-2.007225336840200214e+00,5.985903023554159041e+00
5.542955659745418817e-01,-2.010509219510225876e+00,5.983462010930460373e+00
5.650014459950846168e-01,-2.013817690740367539e+00,5.981038931266219549e+00
5.756941625622367109e-01,-2.017150499033635747e+00,5.978633875146069698e+00
5.863736717386841546e-01,-2.020507392024964322e+00,5.976246934147699363e+00
5.970399310422538353e-01,-2.023888116481323163e+00,5.973878200800564642e+00
6.076928994558901120e-01,-2.027292418305165711e+00,5.971527768543129611e+00
6.183325374351146264e-01,-2.030720042537793812e+00,5.969195731679437067e+00
6.289588069145984894e-01,-2.034170733363138694e+00,5.966882185334960731e+00
6.395716713187529212e-01,-2.037644234113560771e+00,5.964587225411626115e+00
6.501710955821962123e-01,-2.041140287279671117e+00,5.962310948542060451e+00
6.607570461755472024e-01,-2.044658634522824148e+00,5.960053452043540645e+00
6.713294911260615505e-01,-2.048199016686848228e+00,5.957814833871942106e+00
6.818884000333963469e-01,-2.051761173809031558e+00,5.955595192575621866e+00
6.924337441815404670e-01,-2.055344845164627010e+00,5.953394627248474791e+00
7.029655505826556405e-01,-2.058949787773787676e+00,5.951213237344691542e+00
7.134837376754538107e-01,-2.062575720299584248e+00,5.949051123345219239e+00
7.239883024514209842e-01,-2.066222386938222577e+00,5.946908385790842466e+00
7.344792356647035225e-01,-2.069889528539396117e+00,5.944785125770044587e+00
7.449564678731376288e-01,-2.073576863546777282e+00,5.942681444048559136e+00
7.554199120638207532e-01,-2.077284102532212184e+00,5.940597440766858028e+00
7.658695972155485920e-01,-2.081010995678120423e+00,5.938533217794205399e+00
7.763055600755202068e-01,-2.084757294994801224e+00,5.936488877811906484e+00
7.867277843906493873e-01,-2.088522732422132488e+00,5.934464522771675021e+00
7.971362456517693262e-01,-2.092307035614704880e+00,5.932460254383729925e+00
8.075309321770119952e-01,-2.096109935583529538e+00,5.930476174634525144e+00
8.179118343560184412e-01,-2.099931162850956934e+00,5.928512385498889259e+00
8.282789444460898487e-01,-2.103770447394619936e+00,5.926568988891218304e+00
8.386322568679185352e-01,-2.107627518775823550e+00,5.924646086635932285e+00
8.489717679949122520e-01,-2.111502106081805330e+00,5.922743780419302162e+00
8.592974757289091325e-01,-2.115393937785754019e+00,5.920862171726173351e+00
8.696093789662358020e-01,-2.119302741561473358e+00,5.919001361759770319e+00
8.799074778781439399e-01,-2.123228244403849718e+00,5.917161451395908323e+00
8.901917765237514768e-01,-2.127170173647079832e+00,5.915342541311217950e+00
9.004622834564415257e-01,-2.131128257235538115e+00,5.913544732075423305e+00
9.107190015695931784e-01,-2.135102219830204096e+00,5.911768123262388208e+00
9.209618356135148565e-01,-2.139091746754623102e+00,5.910012798340670948e+00
9.311908790614453757e-01,-2.143096595707079111e+00,5.908278846415767838e+00
9.414063523149837076e-01,-2.147116573904055858e+00,5.906566401015565404e+00
9.516081135126114310e-01,-2.151151345079150623e+00,5.904875572793411465e+00
9.617961185863553863e-01,-2.155200609744581275e+00,5.903206443761813027e+00
9.719703906226802026e-01,-2.159264094073249929e+00,5.901559105510632008e+00
9.821309532840708512e-01,-2.163341523593184323e+00,5.899933652469113277e+00
9.922778303534336430e-01,-2.167432622977901069e+00,5.898330179203621348e+00
1.002411046133056427e+00,-2.171537116210822127e+00,5.896748779801113116e+00
1.012530626062840611e+00,-2.175654726850244192e+00,5.895189547659556162e+00
1.022636596452240587e+00,-2.179785177940457785e+00,5.893652575380990299e+00
1.032728985047285386e+00,-2.183928192264671164e+00,5.892137954714026904e+00
1.042807821119052791e+00,-2.188083492406544206e+00,5.890645776508629972e+00
1.052873135443343156e+00,-2.192250800768045238e+00,5.889176130675279452e+00
1.062924960470810865e+00,-2.196429839666832695e+00,5.887729106152335135e+00
1.072963330075533017e+00,-2.200620331259518281e+00,5.886304790865764858e+00
1.082988273795925105e+00,-2.204821995154916170e+00,5.884903271551747750e+00
1.092999835399606656e+00,-2.209034556216724621e+00,5.883524634178344925e+00
1.102998053387763910e+00,-2.213257736436926582e+00,5.882168963451886334e+00
1.112982967866216644e+00,-2.217491257835263685e+00,5.880836342945598538e+00
1.122954620536513293e+00,-2.221734842485067141e+00,5.879526855071146585e+00
1.132913054714340895e+00,-2.225988212550979117e+00,5.878240581051412228e+00
1.142858364916562230e+00,-2.230251111573895439e+00,5.876977601802843232e+00
1.152790468317530737e+00,-2.234523206483982616e+00,5.875737993145975224e+00
1.162709511211613034e+00,-2.238804262046024451e+00,5.874521835458665464e+00
1.172615518140421198e+00,-2.243093990212730482e+00,5.873329203951286104e+00
1.182508608417082607e+00,-2.247392143557902955e+00,5.872160174951861933e+00
1.192388791802994286e+00,-2.251698426746873594e+00,5.871014821018665231e+00
1.202255991216534703e+00,-2.256012505907899257e+00,5.869893212207506039e+00
1.212110278449048728e+00,-2.260334111584626271e+00,5.868795419830957094e+00
1.221951941604909386e+00,-2.264663069193801004e+00,5.867721516028308493e+00
1.231780763945675261e+00,-2.268998981997081721e+00,5.866671566038027308e+00
1.241596947415606778e+00,-2.273341637182729968e+00,5.865645637585480188e+00
1.251400684041040323e+00,-2.277690817806631962e+00,5.864643796233880657e+00
1.261191733804016391e+00,-2.282046114981782114e+00,5.863666104652406119e+00
1.270970402862147131e+00,-2.286407362155009615e+00,5.862712625165447555e+00
1.280736764654128779e+00,-2.290774289393109342e+00,5.861783418101630616e+00
1.290490883306685932e+00,-2.295146622477731047e+00,5.860878542267634828e+00
1.300232715641446601e+00,-2.299524038856238128e+00,5.859998055702839714e+00
1.309962346386468468e+00,-2.303906273143543348e+00,5.859142014179193225e+00
1.319679832305278744e+00,-2.308293047337098169e+00,5.858310472143417158e+00
1.329385271689789372e+00,-2.312684102165936562e+00,5.857503481942273105e+00
1.339078743635649049e+00,-2.317079169753651247e+00,5.856721094566241348e+00
1.348760313544639544e+00,-2.321477976064489912e+00,5.855963359582371019e+00
1.358430078386754003e+00,-2.325880261482226707e+00,5.855230324262954866e+00
1.368088276457241292e+00,-2.330285831022950394e+00,5.854522030537895994e+00
1.377734427107328408e+00,-2.334694161737954854e+00,5.853838538180387019e+00
1.387369512866998500e+00,-2.339105399149994824e+00,5.853179863176629638e+00
1.396993073946129371e+00,-2.343519029992039648e+00,5.852546063191557124e+00
1.406605179686726714e+00,-2.347934782815952026e+00,5.851937178094955172e+00
1.416205905667630827e+00,-2.352352389262883925e+00,5.851353245914419965e+00
1.425795331544648992e+00,-2.356771583115824242e+00,5.850794302874419373e+00
1.435373539749081218e+00,-2.361192099738741224e+00,5.850260383420551769e+00
1.444940614734235185e+00,-2.365613675763321044e+00,5.849751520232064017e+00
1.454496642587415511e+00,-2.370036048941580820e+00,5.849267744224311727e+00
1.464041710873221547e+00,-2.374458958103908834e+00,5.848809084543199255e+00
1.473575908573788951e+00,-2.378882143161235252e+00,5.848375568555800541e+00
1.483099326010436814e+00,-2.383305345098070127e+00,5.847967221842503172e+00
1.492612169525629140e+00,-2.387728359323022964e+00,5.847584061073912487e+00
1.502114408210087459e+00,-2.392150871573912596e+00,5.847226115868966012e+00
1.511606137928672267e+00,-2.396572626921407601e+00,5.846893406299025209e+00
1.521087454317549437e+00,-2.400993370896232548e+00,5.846585950700823098e+00
1.530558452348475429e+00,-2.405412849309758183e+00,5.846303765711835077e+00
1.540019226113858331e+00,-2.409830808176533612e+00,5.846046866295202094e+00
1.549469868759038915e+00,-2.414246993705119859e+00,5.845815265756655776e+00
1.558910472412946557e+00,-2.418661152288059668e+00,5.845608975763358472e+00
1.568341128330793532e+00,-2.423073030590935151e+00,5.845428006348416083e+00
1.577761926978268114e+00,-2.427482375614363086e+00,5.845272365918535051e+00
1.587172958400034695e+00,-2.431888934889259613e+00,5.845142061234542830e+00
1.596574312747560453e+00,-2.436292456747366497e+00,5.845037097370368251e+00
1.605966104269567873e+00,-2.440692701585299051e+00,5.844957475328520502e+00
1.615348413660244509e+00,-2.445089414908369285e+00,5.844903197785249027e+00
1.624721325511280678e+00,-2.449482344855518523e+00,5.844874265321218232e+00
1.634084933287091257e+00,-2.453871244561792953e+00,5.844870675872427590e+00
1.643439334180268885e+00,-2.458255869782416170e+00,5.844892425244670342e+00
1.652784626749679520e+00,-2.462635977812909882e+00,5.844939507360104258e+00
1.662120909894745813e+00,-2.467011327031897405e+00,5.845011914371156081e+00
1.671448282447859146e+00,-2.471381676732043786e+00,5.845109636710763112e+00
1.680766843035458535e+00,-2.475746787076191779e+00,5.845232663113868909e+00
1.690076690086942612e+00,-2.480106419122371175e+00,5.845380980621047939e+00
1.699377921871477293e+00,-2.484460334861642750e+00,5.845554574578335050e+00
1.708670636581830937e+00,-2.488808297277719017e+00,5.845753428629316240e+00
1.717954932379082811e+00,-2.493150070388067352e+00,5.845977524711749140e+00
1.727230907455211018e+00,-2.497485419293102193e+00,5.846226843050183142e+00
1.736498660061464028e+00,-2.501814110209119146e+00,5.846501362152767278e+00
1.745758288526204849e+00,-2.506135910496006591e+00,5.846801058808914320e+00
1.755009891263159094e+00,-2.510450588680166906e+00,5.847125908087877910e+00
1.764253566753875457e+00,-2.514757914465093780e+00,5.847475883341441083e+00
1.773489413543754889e+00,-2.519057658747938966e+00,5.847850956203830108e+00
1.782717530193469679e+00,-2.523349593615002995e+00,5.848251096600114884e+00
1.791937597315459652e+00,-2.527633298170851806e+00,5.848676356505873919e+00
1.801150148944779650e+00,-2.531908748512237128e+00,5.849126616488532271e+00
1.810355279678821150e+00,-2.536175718559779746e+00,5.849601842096777027e+00
1.819553083717557973e+00,-2.540433983298000520e+00,5.850101997317402436e+00
1.828743654945140129e+00,-2.544683318829532137e+00,5.850627044568095236e+00
1.837927087026095752e+00,-2.548923502435667565e+00,5.851176944684732817e+00
1.847103473523058925e+00,-2.553154312646389368e+00,5.851751656900760601e+00
1.856272908038106850e+00,-2.557375529320795149e+00,5.852351138816917597e+00
1.865435484378481501e+00,-2.561586933738210448e+00,5.852975346359631459e+00
1.874591296740057533e+00,-2.565788308696895115e+00,5.853624233728016435e+00
1.883740439894433072e+00,-2.569979438613828826e+00,5.854297753331460186e+00
1.892883009342977152e+00,-2.574160109608810032e+00,5.854995855726565779e+00
1.902019101415050484e+00,-2.578330109562549044e+00,5.855718489560042705e+00
1.911148813264576640e+00,-2.582489228128035386e+00,5.856465601532452325e+00
1.920272242749998970e+00,-2.586637256688641973e+00,5.857237136391412413e+00
1.929389488180557555e+00,-2.590773988255548055e+00,5.858033036965420770e+00
1.938500647955827993e+00,-2.594899217317055751e+00,5.858853244237411495e+00
1.947621065994020073e+00,-2.599019627410096955e+00,5.859697695177831456e+00
1.956754380359015943e+00,-2.603136580512277032e+00,5.860566370278059267e+00
1.965900714836583019e+00,-2.607249846779049918e+00,5.861459256301976950e+00
1.975060193266862107e+00,-2.611359195643532249e+00,5.862376337878662191e+00
1.984232905753945397e+00,-2.615464380713422798e+00,5.863317610908388211e+00
1.993418894801112451e+00,-2.619565133606089447e+00,5.864283089904158253e+00
2.002618283061740279e+00,-2.623661220847246511e+00,5.865272756162454471e+00
2.011831459340446493e+00,-2.627752526463982274e+00,5.866286470343906601e+00
2.021058349791060582e+00,-2.631838729265051136e+00,5.867324290849506241e+00
2.030298935504987412e+00,-2.635919531484421263e+00,5.868386254641009714e+00
2.039553417924330425e+00,-2.639994731605558975e+00,5.869472299408594829e+00
2.048821869679695595e+00,-2.644064071033859875e+00,5.870582416496072042e+00
2.058104396920400259e+00,-2.648127305225575601e+00,5.871716574179715487e+00
2.067401138413183403e+00,-2.652184203372252913e+00,5.872874864551988594e+00
2.076712019407945142e+00,-2.656234439779877388e+00,5.874056888939235499e+00
2.086037361117225153e+00,-2.660277864763478828e+00,5.875263048731468984e+00
2.095377176123099705e+00,-2.664314189047380932e+00,5.876493149046590148e+00
2.104731562399981826e+00,-2.668343161839531685e+00,5.877747157273741863e+00
2.114100616500461882e+00,-2.672364531277790611e+00,5.879025041090576664e+00
2.123484433627729207e+00,-2.676378044465159700e+00,5.880326766248820114e+00
2.132883107380656451e+00,-2.680383447389716345e+00,5.881652296810996994e+00
2.142296729759577190e+00,-2.684380484954794088e+00,5.883001594737536699e+00
2.151725391895429773e+00,-2.688368901319945437e+00,5.884374619646665749e+00
2.161169184262095921e+00,-2.692348440021143041e+00,5.885771330059266226e+00
2.170628196063896898e+00,-2.696318843729209380e+00,5.887191683531487918e+00
2.180102514377357803e+00,-2.700279853909104411e+00,5.888635636358381831e+00
2.189592224682244126e+00,-2.704231211068362839e+00,5.890103143103429417e+00
2.199097410857774992e+00,-2.708172654784751554e+00,5.891594156630812762e+00
2.208618155175904540e+00,-2.712103923732580135e+00,5.893108628127603943e+00
2.218154538285065591e+00,-2.716024755705077176e+00,5.894646507118294743e+00
2.227706639210056405e+00,-2.719934887643526977e+00,5.896207741475818942e+00
2.237274535318545254e+00,-2.723834055652845532e+00,5.897792277425994101e+00
2.246858302224116866e+00,-2.727721994991824772e+00,5.899400059536834995e+00
2.256458013527952389e+00,-2.731598439999392891e+00,5.901031030674057654e+00
2.266073738171446195e+00,-2.735463123063795354e+00,5.902685131517010575e+00
2.275705545081899484e+00,-2.739315776539994918e+00,5.904362301452973583e+00
2.285353503818535970e+00,-2.743156133020713483e+00,5.906062478885354849e+00
2.295017686541585000e+00,-2.746983926121418396e+00,5.907785601809508513e+00
2.304698169560513321e+00,-2.750798891072950170e+00,5.909531608272271974e+00
2.314395033226138487e+00,-2.754600764643155841e+00,5.911300436284061099e+00
2.324108356836484202e+00,-2.758389283114503154e+00,5.913092022184003760e+00
2.333838093286838777e+00,-2.762164133675578892e+00,5.914906258494673885e+00
2.343584359902871395e+00,-2.765925068190440150e+00,5.916743095806637598e+00
2.353347210543172086e+00,-2.769671813713388442e+00,5.918602459986511022e+00
2.363126698023459760e+00,-2.773404097120908851e+00,5.920484275500510485e+00
2.372922873829970136e+00,-2.777121645026223273e+00,5.922388465321067663e+00
2.382735787370224845e+00,-2.780824183523352477e+00,5.924314950705852567e+00
2.392565487344086250e+00,-2.784511438737200084e+00,5.926263651585335523e+00
2.402412056432571053e+00,-2.788183149778125536e+00,5.928234495450471542e+00
2.412275430128827836e+00,-2.791839001200008052e+00,5.930227370581364177e+00
2.422155688315381639e+00,-2.795478732179262682e+00,5.932242201995872044e+00
2.432052890805713741e+00,-2.799102074586270472e+00,5.934278907694052307e+00
2.441967093018040380e+00,-2.802708758944120859e+00,5.936337402650273098e+00
2.451898276460958925e+00,-2.806298489371892302e+00,5.938417585425192158e+00
2.461846598360872829e+00,-2.809871034102879417e+00,5.940519391376756886e+00
2.471811999169165830e+00,-2.813426083391437516e+00,5.942642705770293077e+00
2.481794509021976847e+00,-2.816963360724669574e+00,5.944787433344692396e+00
2.491794154425957863e+00,-2.820482588906328747e+00,5.946953476925884274e+00
2.501810947722781897e+00,-2.823983486428467859e+00,5.949140734405734321e+00
2.511844897453031855e+00,-2.827465771259750849e+00,5.951349103882247249e+00
2.521896042593428700e+00,-2.830929172676542205e+00,5.953578484929690440e+00
2.531964443441391488e+00,-2.834373427823096314e+00,5.955828779460231814e+00
2.542049886283597182e+00,-2.837798181178664336e+00,5.958099851010176806e+00
2.552152675836292239e+00,-2.841203254841351722e+00,5.960391628765852268e+00
2.562272696935198546e+00,-2.844588328666239896e+00,5.962703987697777208e+00
2.572409952003911204e+00,-2.847953123551679955e+00,5.965036815797055247e+00
2.582564523248121358e+00,-2.851297387635362224e+00,5.967390006156976234e+00
2.592736247947389217e+00,-2.854620789310168494e+00,5.969763430281518346e+00
2.602925142290724025e+00,-2.857923057393401134e+00,5.972156974191243251e+00
2.613131137189937725e+00,-2.861203894160209149e+00,5.974570518225336357e+00
2.623354277080074404e+00,-2.864463039687040080e+00,5.977003946859431593e+00
2.633594636594535299e+00,-2.867700244250688257e+00,5.979457140599872211e+00
2.643852234528818013e+00,-2.870915241071653412e+00,5.981929974776405423e+00
2.654127081856144432e+00,-2.874107761884514112e+00,5.984422321171556369e+00
2.664419100413098374e+00,-2.877277512012513583e+00,5.986934052018076713e+00
2.674728775911124679e+00,-2.880424370656197830e+00,5.989465005692946598e+00
2.685055582248881745e+00,-2.883547908444493935e+00,5.992015078407362694e+00
2.695398776060216495e+00,-2.886647636100479808e+00,5.994584180914002580e+00
2.705758951821407354e+00,-2.889723468449658217e+00,5.997172093658994285e+00
2.716136485689321756e+00,-2.892775253265746915e+00,5.999778752886242295e+00
2.726530996052274780e+00,-2.895802614807729825e+00,6.002403988053586659e+00
2.736942442459352698e+00,-2.898805280537312790e+00,6.005047661495741096e+00
2.747370781912075177e+00,-2.901782978729086526e+00,6.007709631007594808e+00
2.757815969010067647e+00,-2.904735438587298990e+00,6.010389753054624862e+00
2.768277955415757052e+00,-2.907662390133844088e+00,6.013087882015135222e+00
2.778756689613810504e+00,-2.910563564194189823e+00,6.015803870314083923e+00
2.789252112048105747e+00,-2.913438691119123458e+00,6.018537567098187324e+00
2.799764175263994570e+00,-2.916287506369522831e+00,6.021288822460564738e+00
2.810292544262173120e+00,-2.919109670036754700e+00,6.024057284511893151e+00
2.820837705037936516e+00,-2.921905066386990324e+00,6.026843200836608183e+00
2.831399307724651759e+00,-2.924673353052748670e+00,6.029647641866211494e+00
2.841977188135296650e+00,-2.927414226396274799e+00,6.032474174443828829e+00
2.852571598908248074e+00,-2.930127450303535497e+00,6.035323050589876281e+00
2.863182491551886422e+00,-2.932812706852337747e+00,6.038194196818417403e+00
2.873809780371108236e+00,-2.935469669605456744e+00,6.041087499982370268e+00
2.884453417178738377e+00,-2.938098022956256106e+00,6.044002892226225221e+00
2.895113338135197889e+00,-2.940697448185422225e+00,6.046940293518442644e+00
2.905789436320306507e+00,-2.943267617180252760e+00,6.049899583213672827e+00
2.916482129337123474e+00,-2.945808328293417322e+00,6.052881170077689887e+00
2.927191166644146136e+00,-2.948319214116114306e+00,6.055884788525703222e+00
2.937916484190962407e+00,-2.950799955168848410e+00,6.058910365428202383e+00
2.948658002047928495e+00,-2.953250229199380072e+00,6.061957813594015754e+00
2.959415299498298513e+00,-2.955669638459968773e+00,6.065026704123782864e+00
2.970188981649040549e+00,-2.958058020911915165e+00,6.068117641978155063e+00
2.980978863671159385e+00,-2.960415028625701162e+00,6.071230436826909660e+00
2.991784748286828499e+00,-2.962740314285129184e+00,6.074364893843053004e+00
3.002606647636632875e+00,-2.965033578418641458e+00,6.077521025187952119e+00
3.013444495921514310e+00,-2.967294504353021001e+00,6.080698762556175474e+00
3.024298301727957661e+00,-2.969522791406485673e+00,6.083898133835277555e+00
3.035167954444360383e+00,-2.971718113697292996e+00,6.087119029187703312e+00
3.046053405199361741e+00,-2.973880159213651009e+00,6.090361409028486328e+00
3.056954591884707639e+00,-2.976008613537700409e+00,6.093625222915722617e+00
3.067871448836621440e+00,-2.978103161987552649e+00,6.096910418970924894e+00
3.078803907193262912e+00,-2.980163489732687410e+00,6.100216944241289241e+00
3.089751894879478211e+00,-2.982189281830299077e+00,6.103544744704339386e+00
3.100715336611564954e+00,-2.984180223265548548e+00,6.106893765292114473e+00
3.111694153888198144e+00,-2.986135998989060791e+00,6.110263949901009184e+00
3.122688264979641914e+00,-2.988056293954227005e+00,6.113655241398388007e+00
3.133697584915386525e+00,-2.989940793154417520e+00,6.117067581627138928e+00
3.144722025473193572e+00,-2.991789181660656105e+00,6.120500911412699807e+00
3.155761495172240139e+00,-2.993601144660148261e+00,6.123955170577336737e+00
3.166815899348364827e+00,-2.995376367508021165e+00,6.127430298093353933e+00
3.177885140067437497e+00,-2.997114535750632580e+00,6.130926232008903298e+00
3.188969116036822982e+00,-2.998815335151034489e+00,6.134442909334678617e+00
3.200067722636778189e+00,-3.000478451735355545e+00,6.137980266124538176e+00
3.211180851897577959e+00,-3.002103571829850992e+00,6.141538237474903461e+00
3.222308392477078343e+00,-3.003690382098520573e+00,6.145116757494523796e+00
3.233450229668308307e+00,-3.005238569585735320e+00,6.148715759362358924e+00
3.244606245353542473e+00,-3.006747821750920924e+00,6.152335175303891290e+00
3.255776317996766256e+00,-3.008217826509497872e+00,6.155974936558339827e+00
3.266960322680543705e+00,-3.009648272280116998e+00,6.159634973337991148e+00
3.278158131217393745e+00,-3.011038848041025950e+00,6.163315214871425418e+00
3.289369613200084697e+00,-3.012389243497058278e+00,6.167015589249136731e+00
3.300594546530289275e+00,-3.013699138665322685e+00,6.170736005374767963e+00
3.311832972486532523e+00,-3.014968245552422488e+00,6.174476426806474016e+00
3.323084649202991070e+00,-3.016196243885434392e+00,6.178236760437138209e+00
3.334349432770597588e+00,-3.017382826169606069e+00,6.182016930256589049e+00
3.345627179206634771e+00,-3.018527686035316293e+00,6.185816861865781391e+00
3.356917739022961644e+00,-3.019630517669848135e+00,6.189636480138607233e+00
3.368220953916515992e+00,-3.020691015579133776e+00,6.193475705549596810e+00
3.379536662541238190e+00,-3.021708875272818062e+00,6.197334455306131140e+00
