5.000000000000000000e-01,3.333333333333332593e-01
5.033333333333334103e-01,2.900599903764797816e-01
5.062339332370981992e-01,2.490549148112202738e-01
5.087244823852103970e-01,2.108308552149134041e-01
5.108327909373593378e-01,1.756273912112615299e-01
5.125890648494721979e-01,1.424446165401884734e-01
5.140135110148742470e-01,1.116213484183513488e-01
5.151297244990575841e-01,8.289236246376768813e-02
5.159586481236955180e-01,5.620264803154328970e-02
5.165206746040107433e-01,3.140563585573347138e-02
5.168347309625680452e-01,8.365292030004963658e-03
5.169183838828681488e-01,-1.304464231392564802e-02
5.167879374597288411e-01,-3.294134578307689881e-02
5.164585240018979562e-01,-5.143358182389611011e-02
5.159441881836590582e-01,-6.862206006027252170e-02
5.152579675830564199e-01,-8.459972045393496232e-02
5.144119703785170472e-01,-9.945367364709420399e-02
5.134174336420458395e-01,-1.132647599150282264e-01
5.122847860428958455e-01,-1.261079777532130852e-01
5.110237062653633089e-01,-1.379570723481803873e-01
5.096441355418814823e-01,-1.489792549566792135e-01
5.081543429923147670e-01,-1.587485909705032561e-01
5.065668570826096229e-01,-1.678379615424531457e-01
5.048884774671851261e-01,-1.765972526522859021e-01
5.031225049406624628e-01,-1.847440248021575693e-01
5.012750646926411591e-01,-1.918403044260017787e-01
4.993566616483811060e-01,-1.979883741945015485e-01
4.973767779064357519e-01,-2.035789703754521951e-01
4.953409882026815758e-01,-2.087866487774627799e-01
4.932531217149067615e-01,-2.136573762506159269e-01
4.911165479524006727e-01,-2.177728209307940865e-01
4.889388197430926120e-01,-2.217559051239613999e-01
4.867212606918531748e-01,-2.254729991921844423e-01
4.844665306999313970e-01,-2.286843690893090308e-01
4.821796870090380160e-01,-2.316857322002377484e-01
4.798628296870357524e-01,-2.344924343785060039e-01
4.775179053432507814e-01,-2.379358932776694524e-01
4.751385464104740386e-01,-2.409493209305744177e-01
4.727290532011680924e-01,-2.437681193937503432e-01
4.702913720072308124e-01,-2.451424564959795993e-01
4.678399474422709758e-01,-2.462897189124823860e-01
4.653770502531462405e-01,-2.473766994976766831e-01
4.629032832581692070e-01,-2.483680142375129796e-01
4.604196031157941071e-01,-2.490031519971252216e-01
4.579295715958231483e-01,-2.495542946105037407e-01
4.554340286497180479e-01,-2.501768966917949366e-01
4.529322596827998204e-01,-2.504322400585087260e-01
4.504279372822148630e-01,-2.508383757270982728e-01
4.479195535249438365e-01,-2.509869406638821077e-01
4.454096841183052824e-01,-2.509951582652649171e-01
4.428997325356522907e-01,-2.511445974227729527e-01
4.403882865614248132e-01,-2.506227996084688381e-01
4.378820585653402375e-01,-2.499373067028911044e-01
4.353826854983111616e-01,-2.492619492905316647e-01
4.328900660054060268e-01,-2.484768030681362705e-01
4.304052979747243768e-01,-2.475164393302624333e-01
4.279301335814218454e-01,-2.467503931749318036e-01
4.254626296496724080e-01,-2.458500651643635015e-01
4.230041289980288610e-01,-2.448430895561805598e-01
4.205556981024671792e-01,-2.439306236369309933e-01
4.181163918660977252e-01,-2.431592853350396932e-01
4.156847990127472414e-01,-2.422093169880577823e-01
4.132627058428668398e-01,-2.411079505546869228e-01
4.108516263373198640e-01,-2.401076153392276979e-01
4.084505501839275077e-01,-2.389929947033999358e-01
4.060606202368934881e-01,-2.377225873815650981e-01
4.036833943630777632e-01,-2.365650899923501804e-01
4.013177434631542972e-01,-2.352837498133342198e-01
3.989649059650210994e-01,-2.339995222377524442e-01
3.966249107426436105e-01,-2.329031982085325025e-01
3.942958787605581605e-01,-2.317859113361911416e-01
3.919780196471962519e-01,-2.308348983879685012e-01
3.896696706633164808e-01,-2.299679566478651238e-01
3.873699910968380067e-01,-2.288798270909918331e-01
3.850811928259281203e-01,-2.278972482467617466e-01
3.828022203434602311e-01,-2.272009383152554240e-01
3.805302109603077021e-01,-2.263799257121558162e-01
3.782664117031862006e-01,-2.253887348246377820e-01
3.760125243549401475e-01,-2.246491526525751514e-01
3.737660328284140299e-01,-2.233517167240822998e-01
3.715325156611735125e-01,-2.218744760744311151e-01
3.693137709004288283e-01,-2.204383219959031026e-01
3.671093876804700784e-01,-2.188989902404165355e-01
3.649203977780657304e-01,-2.172674009276953366e-01
3.627477237687890543e-01,-2.157044469669178455e-01
3.605906792991198095e-01,-2.140865555714512036e-01
3.584498137434053433e-01,-2.123544318889751537e-01
3.563262694245152851e-01,-2.107436207240767079e-01
3.542188332172746534e-01,-2.089724566787665716e-01
3.521291086504869661e-01,-2.072169350844288715e-01
3.500569392996428775e-01,-2.055518512321175273e-01
3.480014207873214360e-01,-2.040254518646676951e-01
3.459611662686747913e-01,-2.024189093149054153e-01
3.439369771755256266e-01,-2.009569176016962611e-01
3.419274079995089366e-01,-1.995430655764161842e-01
3.399319773437445846e-01,-1.980908805172035270e-01
3.379510685385724855e-01,-1.966574822022168489e-01
3.359844937165505918e-01,-1.955233104360922236e-01
3.340292606121897379e-01,-1.943131326945519710e-01
3.320861292852441693e-01,-1.929334248950697051e-01
