9.166354166602674880e-01
9.254570113635124384e-01
9.328702721257727815e-01
9.390858541811384352e-01
9.442838403111667445e-01
9.486181157749351556e-01
9.522201040878841560e-01
9.552019597494993963e-01
9.576593013240748409e-01
9.596735558710665082e-01
9.613139747498923304e-01
9.626393705896105768e-01
9.636996163442624885e-01
9.645369402254428959e-01
9.651870441709258230e-01
9.656800691208483611e-01
9.660414268007431193e-01
9.662925149427977756e-01
9.664513308112289147e-01
9.665329961166486683e-01
9.665502049390631845e-01
9.665136049741699376e-01
9.664321212670768935e-01
9.663132304027757247e-01
9.661631924867951637e-01
9.659872467825205700e-01
9.657897766400282968e-01
9.655744482625518987e-01
9.653443273331910879e-01
9.651019769317087382e-01
9.648495396688940851e-01
9.645888065288021895e-01
9.643212745316700474e-01
9.640481950055845850e-01
9.637706139767568958e-01
9.634894059511752706e-01
9.632053021588975472e-01
9.629189141614652447e-01
9.626307535785338931e-01
9.623412485679896378e-01
9.620507575911996234e-01
9.617595809087293723e-01
9.614679701793474864e-01
9.611761364742756886e-01
9.608842569676144807e-01
9.605924805211105699e-01
9.603009323456276336e-01
9.600097178917085250e-01
9.597189260965445223e-01
9.594286320937006618e-01
9.591388994744126650e-01
9.588497821746242433e-01
9.585613260496852472e-01
9.582735701884113055e-01
9.579865480096531050e-01
9.577002881773999388e-01
9.574148153644750359e-01
9.571301508899126009e-01
9.568463132509514857e-01
9.565633185671144068e-01
9.562811809509489391e-01
9.559999128175914462e-01
9.557195251432992755e-01
9.554400276814163373e-01
9.551614291428329739e-01
9.548837373468290757e-01
9.546069593472152892e-01
9.543311015378690421e-01
9.540561697410835373e-01
9.537821692815816599e-01
9.535091050485711150e-01
9.532369815478238806e-01
9.529658029454339818e-01
9.526955731046329312e-01
9.524262956168112471e-01
9.521579738277065053e-01
9.518906108595571736e-01
9.516242096298881403e-01
9.513587728674849364e-01
9.510943031260192804e-01
9.508308027957133035e-01
9.505682741133647529e-01
9.503067191709996253e-01
9.500461399233806059e-01
9.497865381945536090e-01
9.495279156835912948e-01
9.492702739696617931e-01
9.490136145165318782e-01
9.487579386765941925e-01
9.485032476944947888e-01
9.482495427104227215e-01
9.479968247631144207e-01
9.477450947926180369e-01
9.474943536428512836e-01
9.472446020639866404e-01
9.469958407146863433e-01
9.467480701642108087e-01
9.465012908944159253e-01
9.462555033016571970e-01
9.460107076986087327e-01
